bottom_lip_x,bottom_lip_y,chin_x,chin_y,left_eye_x,left_eye_y,left_eyebrow_x,left_eyebrow_y,nose_bridge_x,nose_bridge_y,nose_tip_x,nose_tip_y,right_eye_x,right_eye_y,right_eyebrow_x,right_eyebrow_y,top_lip_x,top_lip_y,Output
92.5,164.8333333,76.70588235,153.9411765,75.33333333,108.5,74.2,96,97.75,121.75,97.4,141.4,100.3333333,109.6666667,101.8,96.6,93.66666667,157.25,1
90.66666667,158.5,77.52941176,147.3529412,70.5,112,69.6,101.4,96.5,124,94.4,141.4,106.8333333,110.6666667,110.4,99.4,90.91666667,153,1
90.08333333,152.5833333,81.17647059,156.8823529,68.66666667,111.3333333,66.8,100.4,92.25,118.75,91.6,136.8,105.6666667,113.3333333,108.2,103.4,90.5,149.4166667,1
92.41666667,161,77.05882353,154.9411765,71.33333333,111,69.4,99.4,100.5,124,97.8,143.8,106.6666667,110.8333333,112,100.4,93.66666667,154.25,0
90.25,156.25,88.17647059,149.6470588,70,111.5,66.6,97,89.75,121.25,90,139.8,107.1666667,111.1666667,108.6,95.8,90.16666667,151.3333333,1
89.41666667,159.5,87.17647059,152,67.83333333,113.8333333,64.2,103.6,91.5,124.5,91,141.2,109.8333333,113.3333333,113.6,102.2,89.16666667,150.5833333,0
85.58333333,157.4166667,93.82352941,147.5294118,67.5,112,63.8,101.2,82,125.75,83.4,143.4,106.5,112.8333333,108,101.2,85.58333333,153.5833333,0
87.41666667,154.5833333,90.35294118,148.1764706,70.5,111.5,68,101.6,85.75,122,86.4,139.4,106.6666667,111.1666667,108.4,101.2,87.41666667,151.75,1
85.83333333,162.6666667,89.58823529,155.6470588,68,111.8333333,62.6,101.8,83.75,127.5,83.6,144.6,108.8333333,113.5,113,102.8,86,152.6666667,0
84.5,157.3333333,97.23529412,159,69.5,112,66,100,80.75,120.25,82,137,109.1666667,112.8333333,108.6,100,84.66666667,150.1666667,1
86.58333333,155.5833333,92.17647059,147.4117647,69.66666667,113.1666667,67.2,101,86,124,86.4,140.8,108.3333333,112.8333333,109.8,99.6,86.66666667,151,0
85.91666667,154.8333333,96,162.0588235,65.66666667,115.3333333,58.6,101.6,79.5,115.25,81.8,135.2,108.5,110.5,109.8,95.4,85.08333333,149.5,1
88.83333333,164.5,87.52941176,154.1764706,67,113.6666667,63.2,103.6,88.5,125.75,88.8,142.8,108.5,112,111.6,101,88.66666667,151.3333333,0
86.33333333,157.5833333,95.23529412,151,68.16666667,111.8333333,66,101.2,81,124,82.4,141.2,107.3333333,114.1666667,107.8,102.8,86,151.0833333,0
93.16666667,158.5,78.76470588,153.7058824,69.83333333,112,68.8,97.2,96.5,120.25,95.2,138.4,105,111.6666667,104.4,97.6,93.58333333,151.0833333,0
88.75,155.1666667,92.76470588,145.3529412,69.33333333,111.1666667,68.4,101,87,125,87.4,141,108.5,113.3333333,110.8,103.4,88.66666667,150.3333333,0
92.25,157,83.35294118,158.2941176,69,112.8333333,67.2,97.6,96,120.5,95.2,139.4,109.6666667,112.6666667,112.8,97.6,92.25,150.1666667,0
83.75,162.5,105.5294118,162.1764706,59.66666667,116.1666667,53.4,98.2,69,119.75,74.6,141.4,100.1666667,112,98,92.6,82.33333333,159.3333333,0
,,,,,,,,,,,,,,,,,,0
88,157.3333333,88.64705882,152.3529412,67.66666667,112.5,65.8,101.6,88,125,88,141.4,108.5,113.5,110,102.8,88.41666667,149.9166667,0
88.83333333,157.9166667,87.76470588,155.7058824,67.66666667,113.8333333,66.8,102,90.25,122.75,90,140.2,110.1666667,113.1666667,111.8,101.6,88.91666667,150.1666667,0
90.08333333,154.5833333,89.94117647,144,68.66666667,114.5,65.8,104.2,89.75,129,90.4,145,109.8333333,113,112,102.2,90.08333333,152.4166667,0
87.75,158.9166667,89,154.6470588,67.83333333,113.5,63.6,99.4,86.5,124.25,86.4,141.8,109.5,113.3333333,112.8,98.2,87.91666667,150.9166667,0
89.5,155.1666667,85,145.1764706,68,111.8333333,67.4,102.8,89,124,89.8,140.6,105.8333333,112.3333333,106.6,103.4,89.41666667,151.9166667,0
87.75,158.3333333,89.05882353,148.3529412,68.5,112.1666667,63.6,101,87,127.5,87.2,145.8,108,113.1666667,112,101.8,88.08333333,155.4166667,1
86.41666667,157.4166667,99.94117647,151.3529412,76.5,112.8333333,74.8,101.6,82,121.5,83.8,138.2,104.6666667,112.8333333,107,102.4,85.91666667,151.5,1
88.16666667,159.0833333,88.70588235,152.2352941,68.83333333,112.1666667,67,97.6,89,120,88.6,136,107.3333333,112.6666667,109.6,98.2,88.33333333,150.4166667,1
86.91666667,154.1666667,93,154.5882353,69.83333333,112.3333333,69.6,100,87,119.75,86.6,139,109,112.5,110.4,100.8,87,150.5833333,0
86.08333333,157.5833333,88.76470588,150.7058824,66.66666667,112.5,63.4,99.6,84.5,124.25,84.6,141,109.3333333,112.5,111.6,100.2,86.5,149.3333333,0
87.08333333,153.4166667,91.17647059,156.9411765,68.33333333,112.6666667,66.2,101.2,87,120.25,86.6,138.4,108.8333333,113.1666667,112.4,102.4,87.25,150.3333333,0
90.83333333,156.5,81.64705882,152.6470588,71,110.6666667,67.8,97.6,95,120.75,93.6,138.4,107.3333333,112.5,112.2,100.2,91.25,151.6666667,0
85.66666667,158,101,150.5294118,73.16666667,112.5,69.8,99.4,82.25,122.5,83.4,139.4,106.6666667,111,107.2,97,85.41666667,152.75,0
89.5,156.4166667,88.05882353,154.4705882,69.5,111.6666667,67.6,102.2,89.25,117.5,89.2,134.2,107,112.8333333,108.8,104,89.41666667,149.5833333,1
88.83333333,157.4166667,82.58823529,148.6470588,71.33333333,112.1666667,68.2,103.6,92,123.25,90.8,140,107.3333333,111.1666667,111.8,102.4,88.83333333,153.0833333,1
86.41666667,160,101.5882353,154.1176471,72.83333333,111.3333333,68.6,101.2,79,121.75,81.4,141,103.5,110.8333333,104.6,101.4,85.58333333,154.1666667,1
88.41666667,156.4166667,88.41176471,147.7647059,68.83333333,111.5,64.2,102.4,85.25,126.25,86,142.6,105.6666667,112,108.4,102.4,88,153.5,1
85.91666667,160.9166667,93.76470588,152.5882353,66.66666667,112.5,61.6,101.8,81.25,125.5,82.4,144.8,107.3333333,112.3333333,108.2,101,85.41666667,152.4166667,0
89.25,156.5,88.76470588,154.2941176,70.5,112.8333333,67.2,102.2,88.75,120.75,89,138.2,108.1666667,113,110,102,89.5,151.8333333,1
89.83333333,156.75,79.52941176,149.9411765,69.16666667,112.5,68.6,102,93.5,124.25,92,142,107.3333333,112.3333333,111.6,102.6,90.33333333,152.6666667,0
88.91666667,159.8333333,88.29411765,154.6470588,68.16666667,113.5,65.6,103.4,90.5,126.5,90.6,143.8,108.8333333,112.8333333,112.8,102.6,88.66666667,152.0833333,0
86.66666667,156.4166667,93.82352941,150.4705882,70.33333333,112.5,67.6,104.2,82.25,121.75,83.8,138.6,105.6666667,112,106.6,103.4,86.58333333,152.3333333,1
86.08333333,159,92.17647059,150.1176471,69,111,65.2,105.2,84.25,125.75,84.6,142.8,107,111.1666667,109.4,104.8,86.08333333,153.5,1
87.91666667,157.4166667,87.76470588,155.2941176,68.5,113.5,63.8,100,87,121.5,87.8,137.6,107.8333333,113,112,99.6,87.83333333,148.5,0
89.58333333,154.8333333,85.64705882,150.6470588,68.83333333,112.3333333,67,98,90.5,120.5,90,137.8,107.8333333,114.3333333,110.8,100,89.41666667,150,0
88.75,158.25,87.41176471,149.2941176,70.33333333,112.8333333,67.6,102.2,90,123,89.8,138.8,107.6666667,112,110.8,101.4,88.83333333,151.25,0
89.58333333,160.8333333,85.29411765,155.5882353,68,115.5,64.4,102.4,93.5,125.75,93.4,142.4,110.5,113.6666667,115.8,100,90,150.4166667,0
92,156.5833333,78.88235294,155.1176471,68.83333333,112.1666667,67.4,96.4,97.5,122,95.6,140.6,105.6666667,113,109.6,97.8,92.16666667,152.25,0
88.41666667,156.4166667,89.88235294,155.9411765,68.16666667,113,65,97,88,119.5,88,137.4,107.6666667,111.8333333,110.2,96.6,88.33333333,148.3333333,0
86.75,159.5,90.29411765,153.9411765,67.16666667,112.6666667,64.4,100.4,86.5,122.75,86.2,139.8,109.5,114.1666667,113,101,87.5,149.8333333,0
87.66666667,155.6666667,90.47058824,147.8823529,69.5,111.8333333,67,104,88,125,88.4,141.6,107.5,111.5,109.6,102.6,87.83333333,151.3333333,0
88.33333333,155.3333333,87.47058824,149,67.66666667,113.6666667,64.8,102.6,89,124,89,140.6,108.5,113.3333333,111,102.4,88.41666667,151.0833333,0
88.41666667,155.8333333,87.35294118,150.4705882,69.83333333,112,67.6,99.8,90,123,89.8,141,108.3333333,111.8333333,110.8,99.2,88.75,151.6666667,0
88.33333333,159.9166667,87,162,68.83333333,113.1666667,67,100.8,90,116,90,132.8,108.1666667,112.8333333,109.4,100.4,88.25,146.0833333,0
83.83333333,155.8333333,99.58823529,157.8235294,71.83333333,115,69.4,106.6,79.5,118.75,81.6,137.2,106.6666667,109.3333333,107.6,100.6,83.25,150.3333333,1
87.25,159.8333333,89.23529412,154.2941176,67.16666667,113.8333333,65.4,103.6,86.25,129,86.4,146.2,109,113,112,102.4,87.33333333,151.8333333,0
87.33333333,158.75,89.88235294,154.5882353,67.5,113.1666667,62.8,100.6,85.75,123,85.8,141,109.8333333,113.5,114,100.6,87.58333333,150.5,1
82.5,163,94.35294118,163.1764706,71.83333333,117.6666667,68.8,101.4,78.75,115.75,79.6,133.2,103.6666667,111.8333333,107.6,95.2,81.66666667,147.5,0
87.33333333,157,101.5294118,149,70.5,110.5,66.4,98.4,81.25,125,83.2,142.6,106.6666667,113.5,108.4,100.8,87.25,152.8333333,0
89.91666667,154.9166667,83.05882353,151.3529412,69.83333333,112,66,98.8,92,120.25,91.4,137.8,107.5,112.8333333,111.8,99.6,90.16666667,151.5833333,0
87.58333333,160.4166667,90.58823529,146.4705882,69.33333333,112.1666667,67.4,99.6,86.25,123.75,87,141.6,108.8333333,111.5,111,99,87.41666667,151.75,0
86.25,158.9166667,92.52941176,151.8235294,67.16666667,113.6666667,63.8,97.6,82.5,123.5,83.6,141.6,107.8333333,113.3333333,110.4,98,86.08333333,151.75,0
89.91666667,158.5833333,81.76470588,156.3529412,70,112.8333333,68.2,99,95.5,123.5,93.4,142,109.3333333,113.5,112.8,99.2,90.08333333,151.1666667,0
88.83333333,161.5833333,90.11764706,157.7058824,67.83333333,111.8333333,64.4,102.4,89,125.5,88.6,143.2,109.3333333,112.6666667,113.8,102.6,88.75,153.1666667,1
89.66666667,163,85.29411765,154.1176471,67.16666667,112.5,64,93.8,89.5,120.75,89.8,139.8,109.1666667,112,111,93.8,89.5,151.1666667,0
86.83333333,156.5,93.94117647,148.5882353,69.33333333,111.8333333,66.8,104.6,83.75,128.5,85.2,144.2,105.6666667,112.5,107.2,104.8,86.83333333,153.9166667,1
87.91666667,158.25,91.76470588,153.2352941,66.16666667,113.1666667,61.8,102.2,83.25,126.25,84.4,142.6,109.8333333,113.6666667,111.4,102.2,87.91666667,151.5,1
93,160,83.94117647,157.1764706,68.5,114,65.4,102.2,97.75,125.25,96.8,142.8,111.3333333,112,114.8,100,93.16666667,151.5833333,0
89.5,161.25,78.35294118,146.5882353,70.66666667,113,69.8,103.4,94.5,125,93.2,142.6,105.6666667,108.6666667,108.8,100.2,89.66666667,155.0833333,1
86.58333333,154.0833333,91.11764706,150.5294118,70,113.8333333,67.6,99.4,86,116.75,86.8,134.4,108.1666667,112.6666667,110.4,97.6,86.83333333,146.9166667,0
84.83333333,160.5833333,97,154.0588235,68.66666667,110.8333333,64.4,98.8,76.75,126.5,78.8,147.2,103.8333333,112.3333333,105.8,100,84.33333333,156.75,0
89.08333333,154.8333333,84.35294118,146.0588235,69.83333333,112.6666667,66.8,104.6,92.25,125,91.6,141.6,107.8333333,111.6666667,110.6,102.8,89.08333333,152.25,1
84.91666667,161.3333333,91.64705882,159,69.33333333,113,67,100.8,83.75,121.5,83.2,139.8,109.1666667,113.5,110.8,101.4,85.33333333,149.75,0
90.91666667,157.6666667,78.70588235,156.9411765,70,111.5,67.4,99.2,95.25,120.75,94,138.8,106,112.6666667,109.2,101.8,91.75,150.5,0
88.16666667,161.75,88.05882353,159.2352941,69.33333333,113.1666667,65.8,101.8,89,122.75,88.6,139.2,107.6666667,113.3333333,112.2,101.6,88.41666667,149.9166667,0
89.41666667,154.25,84.76470588,154.7647059,69.5,112,66.8,101,91,121.5,90.4,139,106.3333333,112.1666667,110.2,100.6,89.33333333,151,1
85.5,157.0833333,93.88235294,154.5882353,67,112.3333333,62.8,100.2,79.25,123.5,81,141.4,107.8333333,114.6666667,110.4,103.6,85.25,151,1
91.58333333,155.5833333,85.11764706,156.1176471,70,111.6666667,66.6,99.4,95.5,121,93.8,140.8,109.1666667,112.6666667,112.8,100.4,91.66666667,151.6666667,0
90.16666667,159.0833333,84.35294118,156.1176471,70.5,112.8333333,67,103.6,94,124.75,93.4,143.2,106.6666667,111.6666667,110.4,101.8,90.25,151.75,0
90.5,154.6666667,83.94117647,147.7058824,70.66666667,112,67.4,100.2,90.25,121.25,90.4,137.2,102.3333333,110.8333333,104.2,100,90.58333333,150,1
89.08333333,158.25,77.47058824,148.3529412,70.66666667,113.8333333,70,101.8,95.75,126.5,93.6,144.8,107,110.3333333,111.4,99.6,89.66666667,154.0833333,0
86.75,157,92.05882353,148.1176471,70.16666667,112.8333333,67.6,101.8,85.75,124.5,86.2,141.6,107.3333333,113.1666667,108.4,102,86.91666667,152.8333333,0
87.75,157.5,88.23529412,149.3529412,70.66666667,111.1666667,67.8,103.2,89.5,125,89.2,142,106,112,109,104.4,87.91666667,153.75,1
90.16666667,154.4166667,83.23529412,150.1176471,68.66666667,112.8333333,67.2,102.4,91.75,122,90.8,138.6,107.8333333,114.8333333,111.4,104.4,90.08333333,150.0833333,0
86.75,156.5,87.47058824,151.2941176,70.5,112.8333333,67.4,99.6,88,122.25,87.8,140.6,106.6666667,113.1666667,109.8,98.8,87.16666667,151.9166667,0
86.33333333,155.75,94.88235294,150.8823529,69.33333333,112.1666667,66.2,101.2,82,124.25,83.6,142.4,106.3333333,112.8333333,106.2,100.2,86.16666667,151.9166667,0
88.41666667,158.1666667,102.5882353,153,73.16666667,114.8333333,69,103.8,78.75,126.5,82.4,145,103.5,111.3333333,101.6,99.2,88,156.5833333,1
88,155.3333333,87.11764706,159.1176471,68,113.6666667,66.6,101.4,86.75,118.75,87,135.2,107.3333333,113.3333333,108.8,100.8,88,147.6666667,0
88.58333333,157.4166667,91.76470588,146.1764706,70,111,66.2,103.6,86.5,126.5,87.4,143.8,107.3333333,112.8333333,110,103.6,88.83333333,153.5,1
91.08333333,157.3333333,79.70588235,151.0588235,71.5,113.3333333,69.8,99.8,95.75,126.25,94.4,144.4,106.1666667,111.5,109,99.2,91.33333333,153.9166667,0
89.41666667,156.8333333,86.05882353,147.8235294,68.66666667,112.8333333,67.6,103.2,90.5,127.75,90.2,144.4,109.1666667,113.1666667,110.2,103.8,89.25,152.4166667,0
88.08333333,156.1666667,87.64705882,144.3529412,71,111.8333333,68.6,106,89.5,125,89,140.8,106.6666667,111.1666667,109.6,104.4,88.08333333,151.1666667,1
85.91666667,157.9166667,96.29411765,152.7647059,70.66666667,113.1666667,66.8,99.8,81.75,121.75,83.4,139.4,107.1666667,111.6666667,109.4,97,85.33333333,150.4166667,0
88.83333333,158.8333333,88.11764706,154.8235294,68.83333333,113.5,66.2,102.2,90,127.5,89.8,144.6,109.3333333,113,112.2,102.6,88.83333333,151.3333333,0
85,156.3333333,98.47058824,149.5882353,69.16666667,113.3333333,66.6,103.2,79,123.5,81.6,140.8,105,111.8333333,103.4,100.8,84.5,151.5833333,1
90.33333333,159.6666667,77.82352941,152.0588235,71,111.3333333,70.4,98,96,120.75,93.4,138.8,105.1666667,112,108.4,97.6,91.33333333,151.6666667,1
88,160.0833333,92.76470588,155.8235294,68.16666667,113.5,63.8,102.4,84.75,125,85.6,142.2,109,113.8333333,112.6,101.6,88.16666667,151.5,0
86,155.8333333,89.70588235,155,69.16666667,111.8333333,65.4,103.4,87,125.75,87.4,144,107.5,112.8333333,110.4,103.6,86.25,153.5833333,1
89.41666667,155,82.47058824,155.4705882,69.5,111,66.8,101,91.5,119,91.4,136.8,105.5,110.8333333,109.2,100.4,89.58333333,149.75,1
89.5,156.6666667,85.23529412,149.0588235,70.66666667,111.8333333,66.6,103.2,90.75,125,90,141.6,107.1666667,111.8333333,111.4,100.6,89.5,153.3333333,1
,,,,,,,,,,,,,,,,,,1
89.5,157.1666667,87.29411765,157.5882353,67.83333333,111.1666667,63.4,100,88.75,123.5,89.4,142,108.3333333,112,113,102.2,89.41666667,154.3333333,1
87.33333333,154.75,93.35294118,147.4117647,69.16666667,112.8333333,65.4,104,84.75,125.25,85.8,142,106.8333333,112.6666667,108.8,102.4,87.75,152.25,0
88,156.4166667,89.70588235,151.4705882,69,113.1666667,65,97,87,123.75,87.6,142.6,107.8333333,112.8333333,109.4,95.6,88.33333333,153.9166667,1
89.66666667,155.3333333,86.05882353,150.8823529,70.5,112.1666667,68.2,102.2,91.75,123.25,91,140.6,107.6666667,112.3333333,111.2,102.4,89.75,152.75,0
88.25,158.9166667,91.35294118,156.7058824,68.83333333,111.6666667,65.6,100.2,87,121.25,87.2,139,108,111.8333333,110.8,100.8,88.08333333,149.5833333,1
88.41666667,156.1666667,86.05882353,150.5882353,68.5,113,67.2,100.4,89.75,123.5,89.6,140.8,108.3333333,113.5,111.2,101.4,88.41666667,150.25,0
89,155.6666667,90.52941176,141.5294118,69.66666667,112.3333333,67.6,105.2,88,127,88.2,141.8,108.3333333,112.8333333,110.2,105,89.08333333,151.0833333,0
88.25,157.5833333,88.05882353,148.7647059,70.5,112.8333333,66.2,101.2,89,122.5,88.6,138.8,107.8333333,112.8333333,111.6,102.2,88.41666667,151.3333333,0
91.33333333,159.75,80.29411765,155.8235294,70.33333333,114.8333333,67.8,104.4,99.25,124,97.6,142.6,108.8333333,110.5,111,99.6,91.91666667,151.3333333,0
89.75,158,81.70588235,150.2352941,70.5,111.1666667,69.2,98.2,94.5,124.75,92.6,143,106.3333333,110.3333333,112,97.2,89.83333333,153.5,1
89.08333333,155.3333333,86.35294118,148.3529412,70.33333333,111.8333333,70,99.6,91,120.75,89.8,138.8,106.8333333,112.5,109,100.4,89.25,151.75,1
88.66666667,157,80.05882353,144.7647059,71,113.6666667,71,105.6,93,129.25,90.8,144.8,107.5,112.3333333,110.2,104.2,89.16666667,154.0833333,0
,,,,,,,,,,,,,,,,,,0
84.58333333,158.6666667,99.82352941,151.9411765,74,111.8333333,69.6,99.8,79.75,118.25,81.4,137.4,104.6666667,109.8333333,105.4,96.8,83.66666667,151.1666667,1
88.5,158.8333333,89.64705882,152.1176471,66.5,115.1666667,62.6,104,87,126.75,87.8,143.6,110,113.6666667,113.2,101.8,88.5,151.6666667,0
88.16666667,158,86.47058824,155.8235294,68.5,113.8333333,65.4,103.4,90,122.75,89.4,139.2,109,114.5,112.6,106,88.58333333,149.0833333,0
,,,,,,,,,,,,,,,,,,0
90.75,157.6666667,86.76470588,155.2941176,71.16666667,112.5,68.2,105,94,122.75,93.6,140,107.8333333,112.5,111.8,105.2,91.25,153.1666667,1
92.5,154.9166667,81.88235294,152.2941176,69.5,111.1666667,68,101.4,95,119,94,137.4,105.5,113.5,109.2,102.8,92.83333333,150.8333333,1
86.75,161.8333333,97.23529412,156.8823529,73.83333333,110,70.2,96.2,79,119.25,81.6,139.4,104,111.3333333,105.4,97.8,86.41666667,154.25,0
87.58333333,157,92.05882353,146.4705882,70.83333333,111.5,67.8,102.8,85.75,124,86.6,141.6,105.8333333,111.6666667,106.2,102.2,87.66666667,152.8333333,1
87.5,155.5,90.70588235,152.3529412,68.5,112.5,64.8,103.8,85.5,121.5,86.2,138.6,106.5,112.6666667,108.8,103.2,87.5,152.1666667,1
86.66666667,157.3333333,92.64705882,149.1764706,68,111.8333333,64.6,102.8,84,127.5,84.8,145.2,107.5,113.3333333,108.4,103.6,86.83333333,154,0
88.91666667,157.0833333,80.35294118,151.8823529,69.33333333,112.1666667,67.4,100.2,94,127,92.6,145.2,107.3333333,111.6666667,112.8,101.8,89.5,154.9166667,1
81.5,158.8333333,90.94117647,159.9411765,64.16666667,117.3333333,61.8,104.8,81.5,123.5,81.4,141.8,105.6666667,120,108.8,107.2,81.83333333,153.6666667,0
88.08333333,157.9166667,88.82352941,151.7647059,69.83333333,111.6666667,66.6,100.2,87.75,120,87.8,138.2,108,112.5,112.4,101.2,88.16666667,149.1666667,1
87.58333333,155.3333333,90.52941176,155.1176471,69.33333333,114.1666667,63.8,103.2,88,121.5,88,137.6,109,113.5,113.6,101.8,88.08333333,151,0
88.91666667,155,90.35294118,153.9411765,69.66666667,112.1666667,68.4,99,88.75,120.5,88.4,138.8,108.5,112.3333333,111,99.6,88.75,151,1
88.41666667,156.4166667,88.41176471,146.1764706,68,111.1666667,63.6,99.6,88.5,123.75,88.6,141.6,107.8333333,111.6666667,111.2,98.8,88.58333333,154,0
88.75,159,88.29411765,156.3529412,68.66666667,113,66.4,102.4,90.25,123.5,89.2,142.2,110,114,115,103.8,89,151.9166667,1
87,156.8333333,92.58823529,152.2941176,69.16666667,112.6666667,66.4,103.6,84.5,121.5,85.2,140,108,112.6666667,109,103.6,87.08333333,151,1
88.83333333,157.0833333,88.52941176,156.5294118,71.66666667,111.8333333,67.8,100.8,89,119,88.8,137.8,106.3333333,112.1666667,110,101.4,88.75,152.8333333,1
88.58333333,154.8333333,85.58823529,148.3529412,70.5,112.5,68.2,102,88,122,88,138.8,107,112,109,102,88.16666667,150.6666667,0
87.66666667,158.3333333,90.76470588,149.2941176,69.66666667,111.5,67,103,86.75,125.5,86.6,142.8,107.8333333,112.5,111,103.6,87.75,154.5,0
88.08333333,157.25,91.23529412,152,70.66666667,112.5,67.8,103.8,87.5,125.5,87.4,142.8,109.1666667,113,111.8,103.2,88.08333333,153.6666667,0
90.66666667,157.5833333,77.35294118,148.1176471,71.5,114.1666667,69.8,101.4,97,127,95.2,146,108,110.5,110.8,99.4,91.08333333,154.1666667,0
89.33333333,155.6666667,88.82352941,150.8823529,70,112.5,65.6,99,88.75,121.5,89,139.6,108,112.5,111,99,89.16666667,152,1
90,154.5,84.58823529,153.1764706,69.83333333,111.6666667,67.6,101.6,91,123,90.6,140.2,107.3333333,113.5,110.4,103.4,89.91666667,151.6666667,1
88.41666667,156.5,84.11764706,154.5294118,72.33333333,111.3333333,69.6,100.8,92.25,118.25,90.6,136.2,104.6666667,112.6666667,107.8,101.4,89.16666667,150.8333333,1
86.75,159.9166667,93.52941176,155.3529412,68.33333333,112.6666667,66,100.4,83.25,124,83.6,142.6,108,113.3333333,108.2,99.8,86.91666667,152.75,0
86.16666667,159.0833333,93.70588235,154.8235294,67.5,113.1666667,63.8,100.8,81.5,125.25,82.6,142.8,108.8333333,114.3333333,112.2,101.8,86.25,151.75,0
90.25,154.3333333,100.5294118,145.7058824,71.5,110.6666667,65.8,98.6,83.75,122.5,86.6,138,107.6666667,110.5,108.8,98.6,89.58333333,149.3333333,1
89.75,154.8333333,80.11764706,148.6470588,71.83333333,111,72,100.4,95.5,120.5,93.2,138.4,108.1666667,112.6666667,111,102.4,90.41666667,151,0
87.41666667,159.0833333,91.64705882,153.1764706,67.66666667,113,63,100.6,83.5,123.5,84.2,140.2,108.6666667,114.1666667,113,101,87.41666667,150.75,0
87.5,156.9166667,90.64705882,150,65.5,112.8333333,63,102,85,125.5,85.4,142.4,110.1666667,114.5,112,103.2,87.83333333,150.4166667,0
90.41666667,155.6666667,85.11764706,155.0588235,68.66666667,113.3333333,63.2,99.2,91.5,121.5,91.4,139.6,106.8333333,113.1666667,110.6,98.6,90.16666667,150.6666667,0
,,,,,,,,,,,,,,,,,,1
88.75,164.25,89.05882353,157.2941176,69.5,113,64.8,95.8,88.5,121,88.2,138.6,110.6666667,112.1666667,115.6,94.8,88.41666667,149.1666667,0
